Time,Open,High,Low,Close,Volume,candlestick_pattern,candlestick_pattern_type
2020-03-10 00:00:00,7934.56,8158.25,7733.56,7894.68,17154.84820611,DOJI,Neutral
2020-03-11 00:00:00,7894.68,7987.97,7583.27,7938.05,13601.70818186,NO_PATTERN,NO_PATTERN
2020-03-12 00:00:00,7938.05,7969.45,4644.0,4857.1,113735.20245651,NO_PATTERN,NO_PATTERN
2020-03-13 00:00:00,4857.1,5995.0,3858.0,5637.6,129961.6714883,NO_PATTERN,NO_PATTERN
2020-03-14 00:00:00,5630.93,5669.0,5050.0,5165.25,32707.09738721,HARAMI,Bearish
2020-03-15 00:00:00,5161.16,5985.0,5085.91,5345.35,43751.06151162,NO_PATTERN,NO_PATTERN
2020-03-16 00:00:00,5346.86,5350.3,4432.3,5037.61,79763.88841517,HAMMER,Neutral
2020-03-17 00:00:00,5039.95,5569.44,4935.6,5331.71,44154.9443178,NO_PATTERN,NO_PATTERN
2020-03-18 00:00:00,5331.71,5452.82,5001.0,5413.64,37412.68828043,DRAGONFLYDOJI,Neutral
2020-03-19 00:00:00,5413.88,6441.37,5261.69,6186.26,54506.28134827,NO_PATTERN,NO_PATTERN
2020-03-20 00:00:00,6183.82,6990.0,5657.0,6206.1,52982.0666272,DOJI,Neutral
2020-03-21 00:00:00,6210.47,6470.0,5851.0,6198.78,23328.13266125,DOJI,Neutral
2020-03-22 00:00:00,6198.64,6420.0,5738.0,5818.25,28010.67559213,NO_PATTERN,NO_PATTERN
2020-03-23 00:00:00,5815.24,6641.03,5678.2,6490.63,42356.99238812,ENGULFING,Bullish
2020-03-24 00:00:00,6493.58,6866.1,6403.16,6766.64,40556.70697187,NO_PATTERN,NO_PATTERN
2020-03-25 00:00:00,6766.0,6983.31,6470.0,6690.96,31125.80289765,DOJI,Neutral
2020-03-26 00:00:00,6691.71,6795.0,6520.13,6758.18,17406.44727809,DRAGONFLYDOJI,Neutral
2020-03-27 00:00:00,6760.0,6880.0,6260.0,6372.36,20427.26916499,ENGULFING,Bearish
2020-03-28 00:00:00,6372.36,6372.36,6030.0,6251.82,20115.47712767,HAMMER,Neutral
2020-03-29 00:00:00,6251.45,6279.96,5870.46,5877.21,16067.7192413,NO_PATTERN,NO_PATTERN
2020-03-30 00:00:00,5878.98,6631.23,5853.0,6406.4,23636.10751839,NO_PATTERN,NO_PATTERN
2020-03-31 00:00:00,6401.33,6524.79,6333.91,6424.35,11886.80200954,DOJI,Neutral
2020-04-01 00:00:00,6424.02,6744.99,6160.0,6666.11,17876.87197305,NO_PATTERN,NO_PATTERN
2020-04-02 00:00:00,6666.11,7292.11,6570.92,6804.52,28641.68329307,NO_PATTERN,NO_PATTERN
2020-04-03 00:00:00,6804.24,7050.0,6606.06,6741.99,14913.48012666,NO_PATTERN,NO_PATTERN
2020-04-04 00:00:00,6741.99,7025.53,6658.16,6874.77,10199.75862858,NO_PATTERN,NO_PATTERN
2020-04-05 00:00:00,6874.77,6925.0,6681.0,6778.25,8952.89082384,NO_PATTERN,NO_PATTERN
2020-04-06 00:00:00,6778.64,7373.37,6773.28,7341.56,27879.56591485,NO_PATTERN,NO_PATTERN
2020-04-07 00:00:00,7341.55,7466.0,7073.0,7200.01,22650.01491618,HARAMI,Bearish
2020-04-08 00:00:00,7200.01,7430.0,7154.22,7370.11,15397.65581145,NO_PATTERN,NO_PATTERN
2020-04-09 00:00:00,7370.38,7377.0,7110.0,7293.24,12341.63836111,NO_PATTERN,NO_PATTERN
2020-04-10 00:00:00,7293.23,7305.91,6750.0,6871.91,19574.38318124,NO_PATTERN,NO_PATTERN
2020-04-11 00:00:00,6871.83,6955.0,6775.0,6889.65,8024.1419791,DOJI,Neutral
2020-04-12 00:00:00,6889.78,7200.0,6787.44,6908.13,12660.58294097,DOJI,Neutral
2020-04-13 00:00:00,6908.12,6908.13,6555.0,6861.21,22249.7113995,NO_PATTERN,NO_PATTERN
2020-04-14 00:00:00,6860.51,6997.38,6771.41,6877.37,12823.51449268,DOJI,Neutral
2020-04-15 00:00:00,6876.92,6940.0,6605.89,6624.12,14714.91573359,NO_PATTERN,NO_PATTERN
2020-04-16 00:00:00,6623.62,7217.27,6456.0,7112.64,28061.33349732,ENGULFING,Bullish
2020-04-17 00:00:00,7114.76,7156.66,7000.0,7037.46,13493.280706989999,NO_PATTERN,NO_PATTERN
2020-04-18 00:00:00,7036.45,7308.0,7021.0,7261.76,11459.21880482,ENGULFING,Bullish
2020-04-19 00:00:00,7262.04,7275.0,7063.02,7130.71,8871.13367683,NO_PATTERN,NO_PATTERN
2020-04-20 00:00:00,7130.7,7227.11,6748.72,6838.19,18363.27721283,NO_PATTERN,NO_PATTERN
2020-04-21 00:00:00,6837.22,6959.0,6776.0,6853.68,14392.35876207,DOJI,Neutral
2020-04-22 00:00:00,6853.67,7167.37,6826.0,7136.84,13119.34702194,NO_PATTERN,NO_PATTERN
2020-04-23 00:00:00,7136.81,7775.0,7031.14,7488.83,22713.62994514,NO_PATTERN,NO_PATTERN
2020-04-24 00:00:00,7491.5,7612.24,7390.0,7514.64,13739.56337566,DOJI,Neutral
2020-04-25 00:00:00,7514.99,7720.0,7437.94,7547.61,7436.58066079,DOJI,Neutral
2020-04-26 00:00:00,7547.61,7715.0,7490.0,7706.4,9253.9242756,NO_PATTERN,NO_PATTERN
2020-04-27 00:00:00,7706.4,7810.99,7635.69,7789.77,15429.72808849,NO_PATTERN,NO_PATTERN
2020-04-28 00:00:00,7789.77,7794.74,7672.0,7755.01,10896.14860356,NO_PATTERN,NO_PATTERN
2020-04-29 00:00:00,7757.18,8988.0,7720.0,8793.75,48600.71269384,NO_PATTERN,NO_PATTERN
2020-04-30 00:00:00,8794.99,9478.66,8407.0,8624.28,44761.30773969,NO_PATTERN,NO_PATTERN
2020-05-01 00:00:00,8624.68,9075.98,8622.72,8829.42,21596.86799253,NO_PATTERN,NO_PATTERN
2020-05-02 00:00:00,8829.42,9025.0,8762.01,8985.58,10510.8322585,NO_PATTERN,NO_PATTERN
2020-05-03 00:00:00,8984.69,9203.52,8731.01,8909.95,17072.51626093,NO_PATTERN,NO_PATTERN
2020-05-04 00:00:00,8907.85,8970.0,8533.98,8883.53,18353.42823923,DOJI,Neutral
2020-05-05 00:00:00,8887.81,9126.27,8769.69,9028.79,16311.32481958,NO_PATTERN,NO_PATTERN
2020-05-06 00:00:00,9028.78,9418.0,8922.13,9155.79,27542.80868812,NO_PATTERN,NO_PATTERN
2020-05-07 00:00:00,9155.79,10079.0,9028.89,10004.77,39252.47651504,NO_PATTERN,NO_PATTERN
2020-05-08 00:00:00,10000.37,10049.0,9730.0,9810.0,26332.52199564,HARAMI,Bearish
2020-05-09 00:00:00,9810.01,9920.73,9521.0,9537.21,17905.69940039,NO_PATTERN,NO_PATTERN
2020-05-10 00:00:00,9537.21,9559.98,8106.7,8729.86,50324.36059391,NO_PATTERN,NO_PATTERN
2020-05-11 00:00:00,8729.86,9182.66,8185.0,8572.4,39904.33874532,NO_PATTERN,NO_PATTERN
2020-05-12 00:00:00,8572.4,8982.9,8534.85,8821.42,20182.39084252,NO_PATTERN,NO_PATTERN
2020-05-13 00:00:00,8821.41,9420.18,8803.97,9321.26,21305.96131176,NO_PATTERN,NO_PATTERN
2020-05-14 00:00:00,9320.85,9943.93,9257.15,9795.34,28725.04587488,NO_PATTERN,NO_PATTERN
2020-05-15 00:00:00,9795.34,9849.0,9120.0,9312.1,25116.7059533,NO_PATTERN,NO_PATTERN
2020-05-16 00:00:00,9312.1,9594.99,9215.01,9383.16,10729.15996232,DOJI,Neutral
2020-05-17 00:00:00,9380.01,9896.0,9325.81,9676.63,13514.52868211,NO_PATTERN,NO_PATTERN
2020-05-18 00:00:00,9677.45,9957.25,9436.97,9728.52,17615.3183418,DOJI,Neutral
2020-05-19 00:00:00,9728.52,9898.0,9463.22,9783.76,15214.4522403,DOJI,Neutral
2020-05-20 00:00:00,9783.57,9836.99,9294.54,9509.41,16858.17962625,NO_PATTERN,NO_PATTERN
2020-05-21 00:00:00,9509.4,9568.0,8800.0,9061.96,28035.82115999,NO_PATTERN,NO_PATTERN
2020-05-22 00:00:00,9059.32,9267.34,8923.5,9168.84,13679.95289628,NO_PATTERN,NO_PATTERN
2020-05-23 00:00:00,9168.84,9313.83,9090.11,9181.76,6870.91715085,DOJI,Neutral
2020-05-24 00:00:00,9181.09,9306.23,8680.7,8715.73,12979.310332789999,NO_PATTERN,NO_PATTERN
2020-05-25 00:00:00,8715.69,8977.0,8632.93,8899.31,12305.52564915,NO_PATTERN,NO_PATTERN
2020-05-26 00:00:00,8900.0,9016.99,8694.23,8844.42,11464.39135302,NO_PATTERN,NO_PATTERN
2020-05-27 00:00:00,8844.41,9230.0,8811.46,9208.53,10915.74495557,ENGULFING,Bullish
2020-05-28 00:00:00,9208.53,9625.0,9112.0,9580.19,14470.48706958,NO_PATTERN,NO_PATTERN
2020-05-29 00:00:00,9580.01,9609.02,9330.01,9423.84,10395.17810428,HARAMI,Bearish
2020-05-30 00:00:00,9423.85,9764.0,9326.43,9700.33,10487.21156358,NO_PATTERN,NO_PATTERN
2020-05-31 00:00:00,9700.32,9705.6,9369.58,9446.57,7933.47583011,NO_PATTERN,NO_PATTERN
2020-06-01 00:00:00,9445.83,10428.0,9417.42,10208.96,21632.75753006,ENGULFING,Bullish
2020-06-02 00:00:00,10208.96,10237.6,9270.0,9522.46,33134.47929838,NO_PATTERN,NO_PATTERN
2020-06-03 00:00:00,9521.53,9695.0,9385.22,9668.07,11402.76344965,NO_PATTERN,NO_PATTERN
2020-06-04 00:00:00,9668.06,9888.0,9450.0,9788.03,12425.89858173,NO_PATTERN,NO_PATTERN
2020-06-05 00:00:00,9791.96,9855.0,9585.44,9613.21,12472.93518108,ENGULFING,Bearish
2020-06-06 00:00:00,9613.42,9735.13,9526.03,9671.7,6495.73548189,NO_PATTERN,NO_PATTERN
2020-06-07 00:00:00,9670.28,9822.0,9370.0,9750.12,11616.78014855,NO_PATTERN,NO_PATTERN
2020-06-08 00:00:00,9750.12,9815.0,9632.79,9781.51,8521.16406801,DRAGONFLYDOJI,Neutral
2020-06-09 00:00:00,9781.51,9886.0,9567.33,9779.41,10318.59899874,DOJI,Neutral
2020-06-10 00:00:00,9779.7,10018.67,9690.0,9894.04,12862.97638038,NO_PATTERN,NO_PATTERN
2020-06-11 00:00:00,9894.35,9973.25,9050.0,9268.16,26759.65388708,ENGULFING,Bearish
2020-06-12 00:00:00,9268.16,9552.87,9227.0,9464.17,10968.76235687,NO_PATTERN,NO_PATTERN
2020-06-13 00:00:00,9464.71,9494.45,9346.0,9475.0,4571.11084635,DRAGONFLYDOJI,Neutral
2020-06-14 00:00:00,9475.0,9481.0,9240.0,9325.0,4823.24917174,NO_PATTERN,NO_PATTERN
2020-06-15 00:00:00,9328.63,9499.0,8895.01,9432.53,18548.81198476,HARAMI,Bullish
2020-06-16 00:00:00,9432.57,9592.04,9381.0,9526.25,10326.90706248,NO_PATTERN,NO_PATTERN
2020-06-17 00:00:00,9526.25,9558.48,9227.03,9457.51,8877.81231378,HAMMER,Neutral
2020-06-18 00:00:00,9457.51,9482.66,9267.18,9376.14,6292.49013371,NO_PATTERN,NO_PATTERN
2020-06-19 00:00:00,9376.14,9430.0,9229.0,9301.91,7832.31945705,NO_PATTERN,NO_PATTERN
2020-06-20 00:00:00,9300.42,9391.71,9161.0,9355.74,6891.46794822,NO_PATTERN,NO_PATTERN
2020-06-21 00:00:00,9355.74,9419.35,9273.0,9286.14,3077.8976419,NO_PATTERN,NO_PATTERN
2020-06-22 00:00:00,9286.14,9792.0,9267.58,9690.74,11741.9538902,NO_PATTERN,NO_PATTERN
2020-06-23 00:00:00,9690.67,9724.53,9572.22,9623.56,7933.4706526,HARAMI,Bearish
2020-06-24 00:00:00,9623.56,9663.38,9195.0,9285.91,13391.36876141,NO_PATTERN,NO_PATTERN
2020-06-25 00:00:00,9285.94,9335.0,8979.07,9243.51,13503.53400852,NO_PATTERN,NO_PATTERN
2020-06-26 00:00:00,9242.98,9291.73,9027.62,9155.42,10685.71823243,NO_PATTERN,NO_PATTERN
2020-06-27 00:00:00,9155.42,9188.14,8815.01,9002.46,8497.250659199999,NO_PATTERN,NO_PATTERN
2020-06-28 00:00:00,9002.38,9189.0,8931.77,9113.24,5523.27465631,NO_PATTERN,NO_PATTERN
2020-06-29 00:00:00,9113.23,9236.75,9014.0,9184.45,8647.63718966,NO_PATTERN,NO_PATTERN
2020-06-30 00:00:00,9188.79,9201.0,9059.6,9136.2,6770.30769729,NO_PATTERN,NO_PATTERN
2020-07-01 00:00:00,9135.91,9297.2,9088.0,9239.97,7537.29985591,ENGULFING,Bullish
2020-07-02 00:00:00,9239.41,9265.0,8938.0,9091.53,10760.00252141,NO_PATTERN,NO_PATTERN
2020-07-03 00:00:00,9091.98,9126.12,9036.74,9063.87,7707.41582707,NO_PATTERN,NO_PATTERN
2020-07-04 00:00:00,9059.73,9195.84,9039.84,9138.51,5285.43856105,ENGULFING,Bullish
2020-07-05 00:00:00,9138.51,9145.0,8905.84,9074.39,4581.9976332,HAMMER,Neutral
2020-07-06 00:00:00,9074.37,9375.9,9061.59,9343.31,9948.13366108,ENGULFING,Bullish
2020-07-07 00:00:00,9343.31,9379.34,9201.57,9253.94,6316.60578733,NO_PATTERN,NO_PATTERN
2020-07-08 00:00:00,9253.94,9475.0,9232.2,9435.28,10081.55486279,NO_PATTERN,NO_PATTERN
2020-07-09 00:00:00,9435.28,9446.62,9154.79,9236.95,8387.40005719,NO_PATTERN,NO_PATTERN
2020-07-10 00:00:00,9236.95,9322.23,9118.0,9291.05,6882.19757641,NO_PATTERN,NO_PATTERN
2020-07-11 00:00:00,9291.04,9303.04,9182.35,9235.0,3360.85721505,NO_PATTERN,NO_PATTERN
2020-07-12 00:00:00,9235.0,9347.53,9159.33,9303.37,5395.5421635,NO_PATTERN,NO_PATTERN
2020-07-13 00:00:00,9303.38,9339.61,9193.52,9236.92,8685.72750473,NO_PATTERN,NO_PATTERN
2020-07-14 00:00:00,9236.91,9280.0,9100.0,9256.94,7485.42089031,DOJI,Neutral
2020-07-15 00:00:00,9256.94,9273.98,9154.01,9190.16,7150.09572473,NO_PATTERN,NO_PATTERN
2020-07-16 00:00:00,9190.8,9216.02,9005.0,9130.11,8750.99920421,NO_PATTERN,NO_PATTERN
2020-07-17 00:00:00,9130.93,9182.99,9054.99,9154.29,6413.8741044,NO_PATTERN,NO_PATTERN
2020-07-18 00:00:00,9154.29,9210.0,9122.65,9175.85,4107.18841736,NO_PATTERN,NO_PATTERN
2020-07-19 00:00:00,9175.83,9245.03,9105.37,9212.87,3514.07573643,NO_PATTERN,NO_PATTERN
2020-07-20 00:00:00,9214.01,9223.51,9131.0,9161.05,5780.03921793,ENGULFING,Bearish
2020-07-21 00:00:00,9161.05,9438.0,9157.04,9394.14,9574.77494714,NO_PATTERN,NO_PATTERN
2020-07-22 00:00:00,9394.14,9567.77,9277.0,9536.18,10342.34639895,NO_PATTERN,NO_PATTERN
2020-07-23 00:00:00,9536.2,9686.0,9450.04,9613.24,12959.85529519,NO_PATTERN,NO_PATTERN
2020-07-24 00:00:00,9613.24,9645.55,9475.7,9551.21,9785.19721659,NO_PATTERN,NO_PATTERN
2020-07-25 00:00:00,9551.21,9747.76,9536.64,9711.33,6949.01843707,NO_PATTERN,NO_PATTERN
2020-07-26 00:00:00,9711.79,10150.0,9661.35,9940.0,11497.52472972,NO_PATTERN,NO_PATTERN
2020-07-27 00:00:00,9941.0,11420.0,9935.0,11048.91,41713.9798618,NO_PATTERN,NO_PATTERN
2020-07-28 00:00:00,11048.05,11259.0,10575.0,10934.23,25915.61865069,HARAMI,Bearish
2020-07-29 00:00:00,10934.22,11350.0,10843.47,11110.12,18460.26936015,ENGULFING,Bullish
2020-07-30 00:00:00,11108.16,11188.65,10811.0,11115.95,12381.24224979,DOJI,Neutral
2020-07-31 00:00:00,11115.99,11460.0,10975.0,11351.62,15693.48552759,NO_PATTERN,NO_PATTERN
2020-08-01 00:00:00,11351.61,11888.0,11237.82,11810.07,18233.97205773,NO_PATTERN,NO_PATTERN
2020-08-02 00:00:00,11810.07,12134.29,10546.15,11068.54,28073.11079538,NO_PATTERN,NO_PATTERN
2020-08-03 00:00:00,11067.46,11486.6,10911.74,11233.13,13767.87672402,NO_PATTERN,NO_PATTERN
2020-08-04 00:00:00,11233.16,11417.11,11006.16,11197.04,12053.0730487,DOJI,Neutral
2020-08-05 00:00:00,11197.05,11798.87,11073.7,11756.75,16580.21826968,NO_PATTERN,NO_PATTERN
2020-08-06 00:00:00,11756.75,11916.68,11580.19,11773.89,17930.1934048,DOJI,Neutral
2020-08-07 00:00:00,11773.89,11920.0,11350.0,11606.52,23683.55362157,NO_PATTERN,NO_PATTERN
2020-08-08 00:00:00,11606.52,11818.18,11529.45,11774.98,7315.77192165,NO_PATTERN,NO_PATTERN
2020-08-09 00:00:00,11773.24,11810.24,11532.04,11688.48,7565.98854853,NO_PATTERN,NO_PATTERN
2020-08-10 00:00:00,11688.25,12086.22,11470.01,11899.73,22109.3024872,ENGULFING,Bullish
2020-08-11 00:00:00,11899.87,11943.0,11120.0,11388.53,20663.76476745,ENGULFING,Bearish
2020-08-12 00:00:00,11388.88,11625.0,11148.54,11566.45,12789.76723593,HARAMI,Bullish
2020-08-13 00:00:00,11566.44,11802.09,11274.14,11795.95,15335.84779127,NO_PATTERN,NO_PATTERN
2020-08-14 00:00:00,11795.95,11865.97,11651.24,11779.0,13739.01942076,DOJI,Neutral
2020-08-15 00:00:00,11777.5,11989.98,11688.0,11859.24,12556.71472779,ENGULFING,Bullish
2020-08-16 00:00:00,11860.02,11940.0,11686.53,11918.84,8867.03342794,NO_PATTERN,NO_PATTERN
2020-08-17 00:00:00,11918.84,12486.61,11775.0,12304.26,23779.86772449,NO_PATTERN,NO_PATTERN
2020-08-18 00:00:00,12303.98,12400.0,11825.0,11950.0,18593.17010492,NO_PATTERN,NO_PATTERN
2020-08-19 00:00:00,11954.22,12024.83,11569.0,11758.87,16608.66001191,NO_PATTERN,NO_PATTERN
2020-08-20 00:00:00,11758.87,11892.16,11671.48,11864.26,8785.61836389,NO_PATTERN,NO_PATTERN
2020-08-21 00:00:00,11864.26,11884.99,11480.0,11529.22,14831.29115478,NO_PATTERN,NO_PATTERN
2020-08-22 00:00:00,11529.99,11693.16,11370.0,11672.93,7924.78582093,HARAMI,Bull
2020-08-23 00:00:00,11672.92,11715.0,11525.62,11650.01,5497.5291965,DOJI,Neutral
2020-08-24 00:00:00,11650.01,11823.62,11592.91,11753.85,7225.58911922,NO_PATTERN,NO_PATTERN
2020-08-25 00:00:00,11753.26,11769.76,11102.73,11324.92,14335.55004046,NO_PATTERN,NO_PATTERN
2020-08-26 00:00:00,11324.92,11539.99,11254.89,11463.27,9103.33966131,NO_PATTERN,NO_PATTERN
2020-08-27 00:00:00,11463.27,11597.92,11125.0,11330.06,13498.06119143,NO_PATTERN,NO_PATTERN
2020-08-28 00:00:00,11330.56,11550.51,11282.09,11535.0,10337.34861918,NO_PATTERN,NO_PATTERN
2020-08-29 00:00:00,11535.0,11580.0,11422.21,11474.31,5392.40545573,NO_PATTERN,NO_PATTERN
2020-08-30 00:00:00,11474.3,11720.0,11463.87,11716.01,5575.30779545,ENGULFING,Bullish
2020-08-31 00:00:00,11716.0,11784.66,11576.0,11655.0,9088.15634756,HARAMI,Bearish
2020-09-01 00:00:00,11655.0,12086.0,11525.09,11924.22,16028.57534363,NO_PATTERN,NO_PATTERN
2020-09-02 00:00:00,11924.22,11950.0,11160.0,11395.48,19413.46769646,NO_PATTERN,NO_PATTERN
2020-09-03 00:00:00,11395.49,11474.99,10005.0,10172.52,30225.2114281,NO_PATTERN,NO_PATTERN
2020-09-04 00:00:00,10172.13,10638.34,9895.22,10500.05,23338.98757251,NO_PATTERN,NO_PATTERN
